Pred_0,Pred_1,Pred_2,Pred_3,Pred_4,Pred_5,Pred_6,Pred_7,Pred_8,Pred_9,Pred_10,Pred_11,Pred_12,Pred_13,Pred_14,Pred_15,Pred_16,Pred_17,Pred_18,Pred_19,Pred_20,Pred_21,Pred_22,Pred_23,Pred_24,Pred_25,Pred_26,Pred_27,Pred_28,Pred_29,Pred_30,Pred_31,Pred_32,Pred_33,Pred_34,Pred_35,Pred_36,Pred_37,Pred_38,Pred_39,Pred_40,Pred_41,Pred_42,Pred_43,Pred_44,Pred_45,Pred_46,Pred_47,Pred_48,Pred_49,Pred_50,Pred_51,Pred_52,Pred_53,Actual_0,Actual_1,Actual_2,Actual_3,Actual_4,Actual_5,Actual_6,Actual_7,Actual_8,Actual_9,Actual_10,Actual_11,Actual_12,Actual_13,Actual_14,Actual_15,Actual_16,Actual_17,Actual_18,Actual_19,Actual_20,Actual_21,Actual_22,Actual_23,Actual_24,Actual_25,Actual_26,Actual_27,Actual_28,Actual_29,Actual_30,Actual_31,Actual_32,Actual_33,Actual_34,Actual_35,Actual_36,Actual_37,Actual_38,Actual_39,Actual_40,Actual_41,Actual_42,Actual_43,Actual_44,Actual_45,Actual_46,Actual_47,Actual_48,Actual_49,Actual_50,Actual_51,Actual_52,Actual_53,Adjust_0,Adjust_1,Adjust_2,Adjust_3,Adjust_4,Adjust_5,Adjust_6,Adjust_7,Adjust_8,Adjust_9,Adjust_10,Adjust_11,Adjust_12,Adjust_13,Adjust_14,Adjust_15,Adjust_16,Adjust_17,Adjust_18,Adjust_19,Adjust_20,Adjust_21,Adjust_22,Adjust_23,Adjust_24,Adjust_25,Adjust_26,Adjust_27,Adjust_28,Adjust_29,Adjust_30,Adjust_31,Adjust_32,Adjust_33,Adjust_34,Adjust_35,Adjust_36,Adjust_37,Adjust_38,Adjust_39,Adjust_40,Adjust_41,Adjust_42,Adjust_43,Adjust_44,Adjust_45,Adjust_46,Adjust_47,Adjust_48,Adjust_49,Adjust_50,Adjust_51,Adjust_52,Adjust_53,Pred_Sum,Actual_Sum,Adjust_Sum,Pred_Cost_Sum,Actual_Cost_Sum,Adjust_Cost_Sum
0,0,0,0,510.26,96.38,0,0,0,0,249.45,356.03,0,0,0,0,0,0,0,21.54,231.31,54.43,0,0,175.75,181.43,0,443.35,444.49,585.55,0,0,0,0,0,0,540.85,0,0,688.25,0,0,0,0,285.74,45.36,0,0,0,0,40.82,0,0,0,0,0,0,0,509.97,96.33,0,0,0,0,249.32,355.85,0,0,0,0,0,0,0,21.53,231.19,54.4,0,0,175.66,181.32,0,443.11,444.24,585.22,0,0,0,0,0,0,540.57,0,0,687.89,0,0,0,0,285.58,45.33,0,0,0,0,40.8,0,0,0,0,0,0,0,510.26,96.38,0,0,0,0,249.45,356.03,0,0,0,0,0,0,0,21.54,231.31,54.43,0,0,175.75,178.722237,0,443.35,444.49,585.55,0,0,0,0,0,0,540.85,0,0,688.25,0,0,0,0,285.74,45.36,0,0,0,0,40.82,0,0,0,4950.99,4948.29,4948.29,127089.14,127004.42,127004.64
0,0,0,0,514.35,97.16,0,0,0,0,251.46,358.9,0,1.69,0,0,0,0,0,21.72,233.17,54.86,0,0,177.16,182.88,0,446.91,448.05,590.24,0,0,0,0,0,0,545.18,0,0,693.77,0,0,0,0,288.02,45.72,0,0,0,0,41.15,0,0,0,0,0,0,0,515.54,97.38,0,0,0,0,252.04,359.73,0,0,0,0,0,0,0,21.77,233.71,54.99,0,0,177.58,183.3,0,447.95,449.1,591.62,0,0,0,0,0,0,546.47,0,0,695.41,0,0,0,0,288.7,45.83,0,0,0,0,41.24,0,0,0,0,0,0,0,514.35,97.16,0,0,0,0,251.46,358.9,0,0,0,0,0,0,0,21.72,233.17,54.86,0,0,188.825468,182.88,0,446.91,448.05,590.24,0,0,0,0,0,0,545.18,0,0,693.77,0,0,0,0,288.02,45.72,0,0,0,0,41.15,0,0,0,4992.39,5002.37,5002.37,128371.12,128702.24,128706.47
0,0,0,0,519.53,98.13,0,0,0,0,254,362.52,0,0,0,0,0,0,0,21.94,235.52,55.42,0,0,178.95,184.72,0,451.42,452.58,596.19,0,0,0,0,0,0,550.72,0,0,700.8,0,0,0,0,290.94,46.18,0,0,0,0,41.56,0,0,0,0,0,0,0,519.52,98.13,0,0,0,0,253.99,362.51,0,0,0,0,0,0,0,21.94,235.51,55.41,0,0,178.94,184.72,0,451.4,452.56,596.17,0,0,0,0,0,0,550.68,0,0,700.77,0,0,0,0,290.93,46.18,0,0,0,0,41.56,0,0,0,0,0,0,0,519.53,98.13,0,0,0,0,254,362.52,0,0,0,0,0,0,0,21.94,235.52,55.42,0,0,178.95,184.72,0,451.42,452.58,596.19,0,0,0,0,0,0,550.502692,0,0,700.8,0,0,0,0,290.94,46.18,0,0,0,0,41.56,0,0,0,5041.13,5040.91,5040.91,129923.22,129916.28,129916.28
0,0,0,0,522.78,98.75,0,0,0,0,255.58,364.79,0,0,0,0,0,0,0,22.07,236.99,55.76,0,0,180.07,185.88,0,454.23,455.4,599.92,0,0,0,0,0,0,554.14,0,0,705.15,0,0,0,0,292.77,46.47,0,0,0,0,41.82,0,0,0,0,0,0,0,522.75,98.74,0,0,0,0,255.56,364.76,0,0,0,0,0,0,0,22.07,236.98,55.76,0,0,180.06,185.86,0,454.21,455.37,599.88,0,0,0,0,0,0,554.11,0,0,705.12,0,0,0,0,292.74,46.47,0,0,0,0,41.82,0,0,0,0,0,0,0,522.78,98.75,0,0,0,0,255.58,364.79,0,0,0,0,0,0,0,22.07,236.99,55.76,0,0,180.07,185.88,0,454.23,455.4,599.92,0,0,0,0,0,0,554.14,0,0,705.15,0,0,0,0,292.451568,46.47,0,0,0,0,41.82,0,0,0,5072.56,5072.25,5072.25,130915.94,130906.01,130906.02
0,0,0,0,526.7,99.49,0,0,0,0,257.5,367.52,0,0,0,0,0,0,0,22.24,238.77,56.18,0,0,181.42,187.27,0,457.64,458.81,604.41,0,0,0,0,0,0,558.3,0,0,707,0,0,0,0,294.95,46.82,0,0,0,0,42.14,0,0,0,0,0,0,0,526.93,99.53,0,0,0,0,257.61,367.68,0,0,0,0,0,0,0,22.25,238.88,56.21,0,0,181.5,187.35,0,457.85,459.02,604.69,0,0,0,0,0,0,558.55,0,0,707,0,0,0,0,295.08,46.84,0,0,0,0,42.15,0,0,0,0,0,0,0,526.7,99.49,0,0,0,0,257.5,367.52,0,0,0,0,0,0,0,24.243676,238.77,56.18,0,0,181.42,187.27,0,457.64,458.81,604.41,0,0,0,0,0,0,558.3,0,0,707,0,0,0,0,294.95,46.82,0,0,0,0,42.14,0,0,0,5107.13,5109.13,5109.13,132010.13,132073.69,132074.74
0,0,0,0,530.21,100.15,0,0,0,0,259.22,369.97,0,1.06,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,0,0,0,0,530.49,100.2,0,0,0,0,259.35,370.16,0,0,0,0,0,0,0,22.4,240.49,56.59,0,0,182.72,188.62,0,460.94,462.12,608.77,0,0,0,0,0,0,562.32,0,0,707,0,0,0,0,297.07,47.15,0,0,0,0,42.44,0,0,0,0,0,0,0,530.21,100.15,0,0,0,0,259.22,372.18926,0,0,0,0,0,0,0,22.39,240.37,56.56,0,0,182.64,188.52,0,460.72,461.88,608.48,0,0,0,0,0,0,562.03,0,0,707,0,0,0,0,296.92,47.13,0,0,0,0,42.42,0,0,0,5137.67,5138.83,5138.83,132968.02,133016.64,133016.71
0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.48,241.34,56.79,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,298.12,47.32,0,0,0,0,42.59,0,0,0,0,0,0,0,532.93,100.66,0,0,0,0,260.54,371.87,0,0,0,0,0,0,0,22.5,241.6,56.85,0,0,183.57,189.49,0,463.06,464.24,611.57,0,0,0,0,0,0,564.91,0,0,707,0,0,0,0,298.44,47.37,0,0,0,0,42.63,0,0,0,0,0,0,0,532.36,100.56,0,0,0,0,260.27,371.47,0,0,0,0,0,0,0,22.47723,241.34,56.79,0,0,183.37,189.28,0,462.56,463.74,610.91,0,0,0,0,0,0,564.3,0,0,707,0,0,0,0,302.888602,47.32,0,0,0,0,42.59,0,0,0,5154.46,5159.23,5159.23,133513.74,133665.68,133666.1
0,0,0,0,537.86,101.59,0,0,0,0,262.94,375.3,0,0,0,0,0,0,0,22.71,243.83,57.37,0,0,185.26,191.23,0,467.34,468.53,617.21,0,0,0,0,0,0,570.12,0,0,707,0,0,0,0,301.2,47.81,0,0,0,0,43.03,0,0,0,0,0,0,0,539.05,101.82,0,0,0,0,263.54,376.14,0,0,0,0,0,0,0,22.76,244.37,57.5,0,0,185.67,191.66,0,468.38,469.58,618.6,0,0,0,0,0,0,571.4,0,0,707,0,0,0,0,301.87,47.92,0,0,0,0,43.12,0,0,0,0,0,0,0,537.86,101.59,0,0,0,0,273.002455,375.3,0,0,0,0,0,0,0,22.71,243.83,57.37,0,0,185.26,191.23,0,467.34,468.53,617.21,0,0,0,0,0,0,570.12,0,0,707,0,0,0,0,301.2,47.81,0,0,0,0,43.03,0,0,0,5200.32,5210.38,5210.38,134976.25,135297.93,135300.09
0,0,0,0,539.69,101.94,0,0,0,0,263.85,376.6,0,0,0,0,0,0,0,22.79,244.66,57.57,0,0,185.89,191.9,0,468.93,470.12,619.33,0,0,0,0,0,0,572.08,0,0,707,0,0,0,0,302.23,47.97,0,0,0,0,43.18,0,0,0,0,0,0,0,539.73,101.95,0,0,0,0,263.87,376.61,0,0,0,0,0,0,0,22.79,244.68,57.57,0,0,185.91,191.9,0,468.97,470.17,619.37,0,0,0,0,0,0,572.11,0,0,707,0,0,0,0,302.25,47.98,0,0,0,0,43.18,0,0,0,0,0,0,0,539.69,101.94,0,0,0,0,263.85,376.6,0,0,0,0,0,0,0,22.79,244.66,57.57,0,0,185.89,191.9,0,468.93,470.415401,619.33,0,0,0,0,0,0,572.08,0,0,707,0,0,0,0,302.23,47.97,0,0,0,0,43.18,0,0,0,5215.74,5216.04,5216.04,135469.42,135478.97,135478.97
0,0,0,0,543.06,102.58,0,0,0,0,265.49,378.93,0,0,0,0,0,0,0,22.93,246.18,57.93,0,0,187.04,193.08,0,471.84,473.05,623.19,0,0,0,0,0,0,575.59,0,0,707,0,0,0,0,304.11,48.27,0,0,0,0,43.44,0,0,0,0,0,0,0,542.38,102.45,0,0,0,0,265.16,378.46,0,0,0,0,0,0,0,22.9,245.88,57.85,0,0,186.82,192.84,0,471.26,472.47,622.41,0,0,0,0,0,0,574.92,0,0,707,0,0,0,0,303.73,48.21,0,0,0,0,43.39,0,0,0,0,0,0,0,543.06,102.58,0,0,0,0,265.49,378.93,0,0,0,0,0,0,0,22.93,246.18,52.340988,0,0,187.04,193.08,0,471.84,473.05,623.19,0,0,0,0,0,0,575.59,0,0,707,0,0,0,0,304.11,48.27,0,0,0,0,43.44,0,0,0,5243.71,5238.12,5238.12,136365.13,136186.05,136189.25
0,0,0,0,546.58,103.24,0,0,0,0,267.22,381.4,0,1.01,0,0,0,0,0,23.08,247.77,58.3,0,0,188.26,194.34,0,474.92,476.12,627.2,0,0,0,0,0,0,576.89,0,0,707,0,0,0,0,306.08,48.58,0,0,0,0,43.72,0,0,0,0,0,0,0,546.18,103.17,0,0,0,0,267.02,381.11,0,0,0,0,0,0,0,23.06,247.6,58.26,0,0,188.13,194.2,0,474.57,475.79,626.78,0,0,0,0,0,0,577,0,0,707,0,0,0,0,305.86,48.55,0,0,0,0,43.69,0,0,0,0,0,0,0,546.58,103.24,0,0,0,0,267.22,378.66804,0,0,0,0,0,0,0,23.08,247.77,58.3,0,0,188.26,194.34,0,474.92,476.12,627.2,0,0,0,0,0,0,576.89,0,0,707,0,0,0,0,306.08,48.58,0,0,0,0,43.72,0,0,0,5271.72,5267.98,5267.98,137253.08,137144.36,137144.48
0,0,0,0,549.37,103.91,0,0,0,0,268.95,383.89,0,1.99,0,0,0,0,0,23.23,249.38,58.68,0,0,189.47,195.59,0,477.98,479.21,631.29,0,0,0,0,0,0,576.99,0,0,707,0,0,0,0,308.06,48.9,0,0,0,0,44.01,0,0,0,0,0,0,0,549.65,103.82,0,0,0,0,268.72,383.53,0,0,0,0,0,0,0,23.21,249.17,58.63,0,0,189.32,195.43,0,477.58,478.8,630.75,0,0,0,0,0,0,577,0,0,707,0,0,0,0,307.8,48.86,0,0,0,0,43.97,0,0,0,0,0,0,0,549.37,103.91,0,0,0,0,268.95,381.242016,0,0,0,0,0,0,0,23.23,249.38,58.68,0,0,189.47,195.59,0,477.98,479.21,631.29,0,0,0,0,0,0,576.99,0,0,707,0,0,0,0,308.06,48.9,0,0,0,0,44.01,0,0,0,5297.88,5293.25,5293.25,138085.29,137957.45,137957.55
0,0,0,0,549.97,104.8,0,0,0,0,271.25,387.13,0,1.65,0,0,0,0,0,23.43,251.53,59.18,0,0,191.11,197.27,0,482.08,483.32,636.72,0,0,0,0,0,0,577,0,0,707,0,0,0,0,310.69,49.32,0,0,0,0,44.38,0,0,0,0,0,0,0,550,104.72,0,0,0,0,271.05,386.86,0,0,0,0,0,0,0,23.41,251.34,59.14,0,0,190.97,197.13,0,481.73,482.96,636.23,0,0,0,0,0,0,577,0,0,707,0,0,0,0,310.48,49.28,0,0,0,0,44.35,0,0,0,0,0,0,0,549.97,104.8,0,0,0,0,271.25,387.13,0,0,0,0,0,0,0,23.43,249.015205,59.18,0,0,191.11,197.27,0,482.08,483.32,636.72,0,0,0,0,0,0,577,0,0,707,0,0,0,0,310.69,49.32,0,0,0,0,44.38,0,0,0,5327.83,5323.66,5323.66,139055.11,138938.68,138938.83
0,0,0,0,549.97,104.8,0,0,0,0,271.25,387.13,0,1.65,0,0,0,0,0,23.43,251.53,59.18,0,0,191.11,197.27,0,482.08,483.32,636.72,0,0,0,0,0,0,577,0,0,707,0,0,0,0,310.69,49.32,0,0,0,0,44.38,0,0,0,0,0,0,0,550,105.15,0,0,0,0,272.16,388.44,0,0,0,0,0,0,0,23.5,252.36,59.38,0,0,191.75,197.93,0,483.7,484.93,638.82,0,0,0,0,0,0,577,0,0,707,0,0,0,0,311.74,49.48,0,0,0,0,44.53,0,0,0,0,0,0,0,550,104.8,0,0,0,0,271.25,387.13,0,0,0,0,0,0,0,23.43,251.53,59.18,0,0,191.11,197.27,0,482.08,483.32,636.72,0,0,0,0,0,0,577,0,0,707,0,0,0,0,322.357895,49.32,0,0,0,0,44.38,0,0,0,5327.83,5337.88,5337.88,139055.11,139398.64,139401.09
0,0,0,0,550,105.5,0,0,0,0,273.03,389.71,0,0,0,0,0,0,0,23.58,253.18,59.57,0,0,192.36,198.58,0,485.29,486.52,640.86,0,0,0,0,0,0,577,0,0,707,0,0,0,0,312.76,49.64,0,0,0,0,44.68,0,0,0,0,0,0,0,550,105.69,0,0,0,0,273.56,390.44,0,0,0,0,0,0,0,23.63,253.66,59.69,0,0,192.73,198.95,0,486.19,487.43,642.12,0,0,0,0,0,0,577,0,0,707,0,0,0,0,313.35,49.74,0,0,0,0,44.76,0,0,0,0,0,0,0,550,105.5,0,0,0,0,273.03,389.71,0,0,0,0,0,0,0,23.58,253.18,59.57,0,0,192.36,198.58,0,485.29,486.52,647.555773,0,0,0,0,0,0,577,0,0,707,0,0,0,0,312.76,49.64,0,0,0,0,44.68,0,0,0,5349.25,5355.94,5355.94,139766.9,139983.83,139984.18
0,0,0,0,550,105.5,0,0,0,0,273.03,389.71,0,0,0,0,0,0,0,23.58,253.18,59.57,0,0,192.36,198.58,0,485.29,486.52,640.86,0,0,0,0,0,0,577,0,0,707,0,0,0,0,312.76,49.64,0,0,0,0,44.68,0,0,0,0,0,0,0,550,105.75,0,0,0,0,273.71,390.66,0,0,0,0,0,0,0,23.64,253.8,59.72,0,0,192.84,199.06,0,486.45,487.7,642.47,0,0,0,0,0,0,577,0,0,707,0,0,0,0,313.52,49.77,0,0,0,0,44.79,0,0,0,0,0,0,0,550,105.5,0,0,0,0,273.03,389.71,0,0,0,0,0,0,0,23.58,253.18,59.57,0,0,192.36,198.58,0,485.29,486.52,649.485773,0,0,0,0,0,0,577,0,0,707,0,0,0,0,312.76,49.64,0,0,0,0,44.68,0,0,0,5349.25,5357.87,5357.87,139766.9,140046.43,140047.02
0,0,0,0,550,106.2,0,0,0,0,274.87,392.3,0,0,0,0,0,0,0,23.74,254.89,59.97,0,0,193.66,199.9,0,488.49,489.8,645.22,0,0,0,0,0,0,577,0,0,707,0,0,0,0,314.85,49.98,0,0,0,0,44.98,0,0,0,0,0,0,0,550,106.35,0,0,0,0,275.25,392.86,0,0,0,0,0,0,0,23.77,255.24,60.06,0,0,193.93,200.19,0,489.2,490.45,646.1,0,0,0,0,0,0,577,0,0,707,0,0,0,0,315.29,50.05,0,0,0,0,45.04,0,0,0,0,0,0,0,550,106.2,0,0,0,0,274.87,392.3,0,0,0,0,0,0,0,23.74,254.89,59.97,0,0,193.66,199.9,0,491,489.8,645.22,0,0,0,0,0,0,577,0,0,707,0,0,0,0,314.85,49.98,0,0,0,0,47.406153,0,0,0,5372.84,5377.78,5377.78,140532.43,140693.04,140693.89
0,0,0,0,550,106.55,0,0,0,0,275.78,393.59,0,0,0,0,0,0,0,23.82,255.7,60.17,0,0,194.26,200.56,0,490.11,491.42,647.34,0,0,0,0,0,0,577,0,0,707,0,0,0,0,315.89,50.14,0,0,0,0,45.13,0,0,0,0,0,0,0,550,106.54,0,0,0,0,275.76,393.59,0,0,0,0,0,0,0,23.82,255.71,60.17,0,0,194.29,200.55,0,490.1,491.36,647.29,0,0,0,0,0,0,577,0,0,707,0,0,0,0,315.87,50.14,0,0,0,0,45.12,0,0,0,0,0,0,0,550,106.55,0,0,0,0,275.78,393.59,0,0,0,0,0,0,0,23.818264,255.7,60.17,0,0,194.26,200.56,0,490.11,491.249645,647.34,0,0,0,0,0,0,577,0,0,706.9997,0,0,0,0,315.89,50.14,0,0,0,0,45.13,0,0,0,5384.47,5384.3,5384.3,140910.53,140905.09,140905.09
0,0,0,0,550,107.61,0,0,0,0,278.51,397.51,0,1.4,0,0,0,0,0,24.05,258.27,60.77,0,0,196.22,202.56,0,490.92,491.93,653.73,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.03,50.64,0,0,0,0,45.57,0,0,0,0,0,0,0,550,107.19,0,0,0,0,277.43,395.97,0,0,0,0,0,0,0,23.96,257.26,60.53,0,0,195.47,201.77,0,491,492,651.22,0,0,0,0,0,0,577,0,0,707,0,0,0,0,317.79,50.44,0,0,0,0,45.4,0,0,0,0,0,0,0,550,97.733343,0,0,0,0,278.51,397.51,0,0,0,0,0,0,0,24.05,258.27,60.77,0,0,196.22,202.56,0,490.92,491.93,653.73,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.03,50.64,0,0,0,0,45.57,0,0,0,5412.71,5401.43,5401.43,141814.77,141463.02,141468.52
0,0,0,0,550,107.61,0,0,0,0,278.51,397.51,0,1.4,0,0,0,0,0,24.05,258.27,60.77,0,0,196.22,202.56,0,490.92,491.93,653.73,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.03,50.64,0,0,0,0,45.57,0,0,0,0,0,0,0,550,107.8,0,0,0,0,279.02,398.24,0,0,0,0,0,0,0,24.1,258.73,60.88,0,0,196.58,202.92,0,491,492,654.93,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.6,50.73,0,0,0,0,45.66,0,0,0,0,0,0,0,550,107.61,0,0,0,0,278.51,397.51,0,0,0,0,0,0,0,24.0518,258.27,60.77,0,0,196.22,202.56,0,491,492,653.73,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.03,50.64,0,0,0,0,50.3011,0,0,0,5412.71,5416.19,5416.19,141814.77,141944.88,141947.93
0,0,0,0,550,107.61,0,0,0,0,278.51,397.51,0,1.4,0,0,0,0,0,24.05,258.27,60.77,0,0,196.22,202.56,0,490.92,491.93,653.73,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.03,50.64,0,0,0,0,45.57,0,0,0,0,0,0,0,550,107.54,0,0,0,0,278.33,397.25,0,0,0,0,0,0,0,24.04,258.08,60.73,0,0,196.09,202.42,0,491,492,653.31,0,0,0,0,0,0,577,0,0,707,0,0,0,0,318.81,50.6,0,0,0,0,45.54,0,0,0,0,0,0,0,550,106.043343,0,0,0,0,278.51,397.51,0,0,0,0,0,0,0,24.05,258.27,60.77,0,0,196.22,202.56,0,490.92,491.93,653.73,0,0,0,0,0,0,577,0,0,707,0,0,0,0,319.03,50.64,0,0,0,0,45.57,0,0,0,5412.71,5409.74,5409.74,141814.77,141734.18,141734.33
0,0,0,0,550,108.48,0,0,0,0,280.76,400.72,0,0,0,0,0,0,0,24.25,260.33,61.26,0,0,197.81,204.2,0,491,492,659.04,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.59,51.05,0,0,0,0,45.94,0,0,0,0,0,0,0,550,108.33,0,0,0,0,280.37,400.17,0,0,0,0,0,0,0,24.21,259.98,61.17,0,0,197.54,203.91,0,491,492,658.11,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.15,50.98,0,0,0,0,45.88,0,0,0,0,0,0,0,550,108.48,0,0,0,0,280.76,400.72,0,0,0,0,0,0,0,24.25,260.33,61.26,0,0,197.81,200.585065,0,491,492,659.04,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.59,51.05,0,0,0,0,45.94,0,0,0,5432.41,5428.8,5428.8,142475.73,142357.4,142357.77
0,0,0,0,550,109.15,0,0,0,0,282.5,403.23,0,0,0,0,0,0,0,24.4,261.97,61.64,0,0,199.05,205.49,0,491,492,663.17,0,0,0,0,0,0,577,0,0,707,0,0,0,0,323.62,51.37,0,0,0,0,46.23,0,0,0,0,0,0,0,550,109.18,0,0,0,0,282.57,403.31,0,0,0,0,0,0,0,24.4,262.02,61.65,0,0,199.09,205.51,0,491,492,663.28,0,0,0,0,0,0,577,0,0,707,0,0,0,0,323.68,51.38,0,0,0,0,46.24,0,0,0,0,0,0,0,550,109.15,0,0,0,0,282.984566,403.23,0,0,0,0,0,0,0,24.4,261.97,61.64,0,0,199.05,205.49,0,491,492,663.17,0,0,0,0,0,0,577,0,0,707,0,0,0,0,323.62,51.37,0,0,0,0,46.23,0,0,0,5448.81,5449.3,5449.3,143013.7,143029.68,143029.68
0,0,0,0,550,108.48,0,0,0,0,280.76,400.72,0,0,0,0,0,0,0,24.25,260.33,61.26,0,0,197.81,204.2,0,491,492,659.04,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.59,51.05,0,0,0,0,45.94,0,0,0,0,0,0,0,550,108.38,0,0,0,0,280.51,400.36,0,0,0,0,0,0,0,24.23,260.11,61.2,0,0,197.63,204.01,0,491,492,658.43,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.31,51,0,0,0,0,45.9,0,0,0,0,0,0,0,550,108.48,0,0,0,0,280.76,400.72,0,0,0,0,0,0,0,24.25,260.33,61.26,0,0,197.81,201.865065,0,491,492,659.04,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.59,51.05,0,0,0,0,45.94,0,0,0,5432.41,5430.08,5430.08,142475.73,142399.31,142399.47
0,0,0,0,550,108.48,0,0,0,0,280.76,400.72,0,0,0,0,0,0,0,24.25,260.33,61.26,0,0,197.81,204.2,0,491,492,659.04,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.59,51.05,0,0,0,0,45.94,0,0,0,0,0,0,0,550,108.82,0,0,0,0,281.64,401.98,0,0,0,0,0,0,0,24.32,261.16,61.45,0,0,198.43,204.83,0,491,492,661.09,0,0,0,0,0,0,577,0,0,707,0,0,0,0,322.61,51.21,0,0,0,0,46.09,0,0,0,0,0,0,0,550,108.48,0,0,0,0,280.76,400.72,0,0,0,0,0,0,0,32.430385,260.33,61.26,0,0,197.81,204.2,0,491,492,659.04,0,0,0,0,0,0,577,0,0,707,0,0,0,0,321.59,51.05,0,0,0,0,45.94,0,0,0,5432.41,5440.6,5440.6,142475.73,142744.12,142761.58
0,0,0,0,550,109.9,0,0,0,0,284.44,405.96,0,0,0,0,0,0,0,24.56,263.75,62.06,0,0,200.4,206.85,0,491,492,667.66,0,0,0,0,0,0,577,0,0,707,0,0,0,0,325.81,51.71,0,0,0,0,46.54,0,0,0,0,0,0,0,550,109.82,0,0,0,0,284.25,405.7,0,0,0,0,0,0,0,24.55,263.57,62.02,0,0,200.26,206.72,0,491,492,667.2,0,0,0,0,0,0,577,0,0,707,0,0,0,0,325.59,51.68,0,0,0,0,46.51,0,0,0,0,0,0,0,550,108.125903,0,0,0,0,284.44,405.96,0,0,0,0,0,0,0,24.56,263.75,62.06,0,0,200.4,206.85,0,491,492,667.66,0,0,0,0,0,0,577,0,0,707,0,0,0,0,325.81,51.71,0,0,0,0,46.54,0,0,0,5466.65,5464.88,5464.88,143600.34,143541.99,143542.16
0,0,0,0,550,110.56,0,0,0,0,286.17,408.42,0,1.56,0,0,0,0,0,24.71,265.36,62.44,0,0,201.62,208.12,0,491,492,671.7,0,0,0,0,0,0,577,0,0,707,0,0,0,0,327.77,52.03,0,0,0,0,46.83,0,0,0,0,0,0,0,550,110.29,0,0,0,0,285.45,407.41,0,0,0,0,0,0,0,24.65,264.69,62.28,0,0,201.11,207.6,0,491,492,670.02,0,0,0,0,0,0,577,0,0,707,0,0,0,0,326.97,51.9,0,0,0,0,46.71,0,0,0,0,0,0,0,550,110.56,0,0,0,0,286.17,408.42,0,0,0,0,0,0,0,24.71,265.36,55.795011,0,0,201.62,208.12,0,491,492,671.7,0,0,0,0,0,0,577,0,0,707,0,0,0,0,327.77,52.03,0,0,0,0,46.83,0,0,0,5484.27,5476.07,5476.07,144162.75,143910.67,143915.15
0,0,0,0,550,108.79,0,0,0,0,281.72,401.65,0,9.35,0,0,0,0,0,24.32,260.73,61.35,0,0,198.31,204.74,0,491,492,660.5,0,0,0,0,0,0,577,0,0,707,0,0,0,10.36,322.53,51.18,0,0,0,0,46.05,0,0,0,0,0,0,0,550,109.58,0,0,0,0,283.63,404.81,0,0,0,0,0,0,0,24.49,263,61.88,0,0,199.83,206.27,0,491,492,665.75,0,0,0,0,0,0,577,0,0,707,0,0,0,0,324.88,51.57,0,0,0,0,46.41,0,0,0,0,0,0,0,550,108.79,0,0,0,0,281.72,401.65,0,0,0,0,0,0,0,24.32,280.73,61.585437,0,0,198.31,204.74,0,491,492,660.5,0,0,0,0,0,0,577,0,0,707,0,0,0,0,322.53,51.18,0,0,0,0,46.05,0,0,0,5458.59,5459.11,5459.11,143352.15,143352.12,143360.68
0,0,0,0,550,109.9,0,0,0,0,284.44,405.96,0,0,0,0,0,0,0,24.56,263.75,62.06,0,0,200.4,206.85,0,491,492,667.66,0,0,0,0,0,0,577,0,0,707,0,0,0,0,325.81,51.71,0,0,0,0,46.54,0,0,0,0,0,0,0,550,110.03,0,0,0,0,284.79,406.48,0,0,0,0,0,0,0,24.6,264.08,62.14,0,0,200.65,207.12,0,491,492,668.49,0,0,0,0,0,0,577,0,0,707,0,0,0,0,326.22,51.78,0,0,0,0,46.6,0,0,0,0,0,0,0,550,109.9,0,0,0,0,284.44,405.96,0,0,0,0,0,0,0,27.879784,263.75,62.06,0,0,200.4,206.85,0,491,492,667.66,0,0,0,0,0,0,577,0,0,707,0,0,0,0,325.81,51.71,0,0,0,0,46.54,0,0,0,5466.65,5469.97,5469.97,143600.34,143709.61,143712.48
